,id,annotations,file_upload,drafts,predictions,data,meta,created_at,updated_at,inner_id,total_annotations,cancelled_annotations,total_predictions,comment_count,unresolved_comment_count,last_comment_updated_at,project,updated_by,comment_authors
10,1608,"[{'id': 1431, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'yogTy4aOxG', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:25:12.064624Z', 'updated_at': '2023-02-27T06:25:12.064624Z', 'lead_time': 62.398, 'prediction': {}, 'result_count': 0, 'task': 1608, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 10, 'id': 1623682542418419712, 'username': 'umayshhhhb', 'text': 'bukan gw sat!!!!!!', 'retweet_count': 2073, 'like_count': 40037, 'created_at': '2023-02-09 13:57:39+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:25:12.129201+00:00,11,1,0,0,0,0,,14,1,[]
11,1609,"[{'id': 1432, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'CxTKZrnA7r', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:25:14.328180Z', 'updated_at': '2023-02-27T06:25:14.328180Z', 'lead_time': 1.8639999999999999, 'prediction': {}, 'result_count': 0, 'task': 1609, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 11, 'id': 1623597677375283202, 'username': 'umayshhhhb', 'text': '@refalhady ap si lu', 'retweet_count': 4, 'like_count': 138, 'created_at': '2023-02-09 08:20:25+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:25:14.380533+00:00,12,1,0,0,0,0,,14,1,[]
12,1610,"[{'id': 1433, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'WqwM8tC2FA', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:05.634824Z', 'updated_at': '2023-02-27T06:28:05.634824Z', 'lead_time': 170.959, 'prediction': {}, 'result_count': 0, 'task': 1610, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 12, 'id': 1623596695316746242, 'username': 'umayshhhhb', 'text': 'RT @findormeme: stop gua bilang stop stop anjing lo gua bilang stop anjeeng stoopp ahhh prilly latuconsina as niskala in kukira kau rumah m…', 'retweet_count': 310, 'like_count': 0, 'created_at': '2023-02-09 08:16:31+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:05.707715+00:00,13,1,0,0,0,0,,14,1,[]
13,1611,"[{'id': 1434, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'pyRl9ktHDe', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:07.023104Z', 'updated_at': '2023-02-27T06:28:07.023104Z', 'lead_time': 1.012, 'prediction': {}, 'result_count': 0, 'task': 1611, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 13, 'id': 1622882196351778817, 'username': 'umayshhhhb', 'text': 'RT @tvindonesiawkwk: finally 🥲 https://t.co/RrgFrjkeUZ', 'retweet_count': 1108, 'like_count': 0, 'created_at': '2023-02-07 08:57:21+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:07.091058+00:00,14,1,0,0,0,0,,14,1,[]
14,1612,"[{'id': 1435, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': '7I6gnTPItD', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:09.758350Z', 'updated_at': '2023-02-27T06:28:09.758350Z', 'lead_time': 2.364, 'prediction': {}, 'result_count': 0, 'task': 1612, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 14, 'id': 1622870810519281665, 'username': 'umayshhhhb', 'text': '@RachellYahya ""jangan mahal mahal ya cel, nanti masuk BTS kok""', 'retweet_count': 22, 'like_count': 1832, 'created_at': '2023-02-07 08:12:07+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:09.814870+00:00,15,1,0,0,0,0,,14,1,[]
15,1613,"[{'id': 1436, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'GcwjW9sA1-', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:10.924597Z', 'updated_at': '2023-02-27T06:28:10.924597Z', 'lead_time': 0.851, 'prediction': {}, 'result_count': 0, 'task': 1613, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 15, 'id': 1621790719198498816, 'username': 'umayshhhhb', 'text': 'adek gw nonton pesta rakyat ketemu sama mas ahmad https://t.co/TmNNB2RIoo', 'retweet_count': 6, 'like_count': 463, 'created_at': '2023-02-04 08:40:13+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:10.984985+00:00,16,1,0,0,0,0,,14,1,[]
16,1614,"[{'id': 1437, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'pwD4mmn4vU', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:13.199902Z', 'updated_at': '2023-02-27T06:28:13.199902Z', 'lead_time': 1.959, 'prediction': {}, 'result_count': 0, 'task': 1614, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 16, 'id': 1621562444413022208, 'username': 'umayshhhhb', 'text': '@auroramanda95 @eyecoklatkopisu @tix_id emang kalo di belanda jokes apa aja jadi lucu ya am :) #iykyk', 'retweet_count': 3, 'like_count': 36, 'created_at': '2023-02-03 17:33:08+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:13.259295+00:00,17,1,0,0,0,0,,14,1,[]
17,1615,"[{'id': 1438, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'ob3qNkQUtR', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:14.996399Z', 'updated_at': '2023-02-27T06:28:14.996399Z', 'lead_time': 1.495, 'prediction': {}, 'result_count': 0, 'task': 1615, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 17, 'id': 1621542761769074689, 'username': 'umayshhhhb', 'text': '@eyecoklatkopisu lah gmn caranya lu ngikutin gugel, kan lu dah nonton :(', 'retweet_count': 0, 'like_count': 8, 'created_at': '2023-02-03 16:14:55+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:15.059313+00:00,18,1,0,0,0,0,,14,1,[]
18,1616,"[{'id': 1439, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': '11nWSBVHoM', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:17.014896Z', 'updated_at': '2023-02-27T06:28:17.014896Z', 'lead_time': 1.702, 'prediction': {}, 'result_count': 0, 'task': 1616, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 18, 'id': 1621518680898306051, 'username': 'umayshhhhb', 'text': '@eyecoklatkopisu @tix_id @auroramanda95 gw kaga main disini 🥲', 'retweet_count': 4, 'like_count': 86, 'created_at': '2023-02-03 14:39:14+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:17.064668+00:00,19,1,0,0,0,0,,14,1,[]
19,1617,"[{'id': 1440, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'wnG2bgr0Ki', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:18.141176Z', 'updated_at': '2023-02-27T06:28:18.141176Z', 'lead_time': 0.833, 'prediction': {}, 'result_count': 0, 'task': 1617, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 19, 'id': 1621456398470217728, 'username': 'umayshhhhb', 'text': 'santai jing https://t.co/4quPqR4zrY', 'retweet_count': 32, 'like_count': 528, 'created_at': '2023-02-03 10:31:45+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:18.315086+00:00,20,1,0,0,0,0,,14,1,[]
20,1618,"[{'id': 1441, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': '_PBK7hcCPJ', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:20.014850Z', 'updated_at': '2023-02-27T06:28:20.014850Z', 'lead_time': 1.452, 'prediction': {}, 'result_count': 0, 'task': 1618, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 20, 'id': 1620802942889758723, 'username': 'umayshhhhb', 'text': '@needunmatcha i knooo, dan gw super gapapa juga kalo emang banyak yg ngerasa kurang sreg atau kurang cocok kan namanya selera ehee', 'retweet_count': 0, 'like_count': 10, 'created_at': '2023-02-01 15:15:09+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:20.074709+00:00,21,1,0,0,0,0,,14,1,[]
21,1619,"[{'id': 1442, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'Y87ZkR7z9E', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:22.432117Z', 'updated_at': '2023-02-27T06:28:22.432117Z', 'lead_time': 2.126, 'prediction': {}, 'result_count': 0, 'task': 1619, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 21, 'id': 1620747412209041408, 'username': 'umayshhhhb', 'text': '@rejekikusugih blokkkk', 'retweet_count': 0, 'like_count': 0, 'created_at': '2023-02-01 11:34:29+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:22.483376+00:00,22,1,0,0,0,0,,14,1,[]
22,1620,"[{'id': 1443, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': '5R29duFEid', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:24.084810Z', 'updated_at': '2023-02-27T06:28:24.084810Z', 'lead_time': 1.407, 'prediction': {}, 'result_count': 0, 'task': 1620, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 22, 'id': 1620683809539911680, 'username': 'umayshhhhb', 'text': '@azizrisqii bwahaha', 'retweet_count': 0, 'like_count': 1, 'created_at': '2023-02-01 07:21:45+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:24.147486+00:00,23,1,0,0,0,0,,14,1,[]
23,1621,"[{'id': 1444, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'SSoH_Tt1Vh', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:25.386575Z', 'updated_at': '2023-02-27T06:28:25.386575Z', 'lead_time': 1.003, 'prediction': {}, 'result_count': 0, 'task': 1621, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 23, 'id': 1620677082815807488, 'username': 'umayshhhhb', 'text': 'Film Kukira Kau Rumah buat gw ga harus sempurna, dan belum tentu harus disempurnain. Biar nanti suatu saat gw punya… https://t.co/Znb3iyjMvX', 'retweet_count': 30, 'like_count': 423, 'created_at': '2023-02-01 06:55:01+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:25.448480+00:00,24,1,0,0,0,0,,14,1,[]
24,1622,"[{'id': 1445, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': '_2p8-L4_fk', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:27.452119Z', 'updated_at': '2023-02-27T06:28:27.452119Z', 'lead_time': 1.786, 'prediction': {}, 'result_count': 0, 'task': 1622, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 24, 'id': 1619668300883189765, 'username': 'umayshhhhb', 'text': '@ernestprakasa heppi berdeyy banggg', 'retweet_count': 2, 'like_count': 72, 'created_at': '2023-01-29 12:06:29+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:27.504676+00:00,25,1,0,0,0,0,,14,1,[]
25,1623,"[{'id': 1446, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'K9rY5nPyEq', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:28.904835Z', 'updated_at': '2023-02-27T06:28:28.904835Z', 'lead_time': 1.169, 'prediction': {}, 'result_count': 0, 'task': 1623, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 25, 'id': 1619665314870099968, 'username': 'umayshhhhb', 'text': '@cursedkidd byk ngemeng', 'retweet_count': 14, 'like_count': 693, 'created_at': '2023-01-29 11:54:37+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:28.958591+00:00,26,1,0,0,0,0,,14,1,[]
26,1624,"[{'id': 1447, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': 'U6-yVfDHk4', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:30.075868Z', 'updated_at': '2023-02-27T06:28:30.075868Z', 'lead_time': 0.899, 'prediction': {}, 'result_count': 0, 'task': 1624, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 26, 'id': 1619656271074033664, 'username': 'umayshhhhb', 'text': '@aimrod setara sama terbaik terbaik', 'retweet_count': 0, 'like_count': 85, 'created_at': '2023-01-29 11:18:41+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:30.138526+00:00,27,1,0,0,0,0,,14,1,[]
27,1625,"[{'id': 1448, 'completed_by': 1, 'result': [{'value': {'choices': ['Negative']}, 'id': 'K9fVism6RU', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:31.046308Z', 'updated_at': '2023-02-27T06:28:31.046308Z', 'lead_time': 0.707, 'prediction': {}, 'result_count': 0, 'task': 1625, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 27, 'id': 1619654764329062400, 'username': 'umayshhhhb', 'text': 'the artist            /        The art https://t.co/oVSfGzSOMh https://t.co/2D8mkNteN8', 'retweet_count': 1444, 'like_count': 27903, 'created_at': '2023-01-29 11:12:42+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:31.110372+00:00,28,1,0,0,0,0,,14,1,[]
28,1626,"[{'id': 1449, 'completed_by': 1, 'result': [{'value': {'choices': ['Positive']}, 'id': '_z5U7qNr38', 'from_name': 'sentiment', 'to_name': 'text', 'type': 'choices', 'origin': 'manual'}], 'was_cancelled': False, 'ground_truth': False, 'created_at': '2023-02-27T06:28:32.600492Z', 'updated_at': '2023-02-27T06:28:32.600492Z', 'lead_time': 1.287, 'prediction': {}, 'result_count': 0, 'task': 1626, 'project': 14, 'parent_prediction': None, 'parent_annotation': None}]",fca87b16-human_umay.csv,[],[],"{'Unnamed: 0': 28, 'id': 1619565810200215552, 'username': 'umayshhhhb', 'text': 'RT @maribelajarfilm: Mari Ngulas Film - Langkah Renjana \n\nSetelah liat tweet @cinemuach, terus liat ada keyword ""tulang punggung keluarga"".…', 'retweet_count': 19, 'like_count': 0, 'created_at': '2023-01-29 05:19:13+00:00'}",{},2023-02-27 06:22:42.115553+00:00,2023-02-27 06:28:32.662832+00:00,29,1,0,0,0,0,,14,1,[]
